wav,start,stop,spk_id,label
id10234/4PzEhoOxJAU/00022.wav,144000,192000,id10234,1.0
id10937/NdCFLP3ZqZI/00007.wav,0,48000,id10937,1.0
id10534/HMxbOmBS1b0/00006.wav,0,48000,id10534,1.0
id10868/P_Um2VdIKmA/00058.wav,96000,144000,id10868,1.0
id10082/vRHEOI__VrI/00012.wav,0,48000,id10082,1.0
id10326/NKOA_Q89wDM/00103.wav,48000,96000,id10326,1.0
id10986/xFTIClN5z70/00051.wav,48000,96000,id10986,1.0
id11184/S4idZNARFmA/00013.wav,48000,96000,id11184,1.0
id10845/pjujsLOG_UU/00010.wav,0,48000,id10845,1.0
id10709/AvcI56cdq3I/00012.wav,0,48000,id10709,1.0
id11002/QpWdgj-k4KU/00003.wav,0,48000,id11002,1.0
id10677/P0sCEEpU6_E/00004.wav,144000,192000,id10677,1.0
id10041/D3dHTB6l9r0/00003.wav,144000,192000,id10041,1.0
id10601/pyZmIIfRmvw/00002.wav,96000,144000,id10601,1.0
id10997/OtH5rdZ5KQM/00029.wav,48000,96000,id10997,1.0
id10508/mmqDPTGWd8s/00017.wav,0,48000,id10508,1.0
id10038/7Gd4Fz2UNxQ/00014.wav,0,48000,id10038,1.0
id10878/lq2Z0RoiKqc/00024.wav,0,48000,id10878,1.0
id10787/S2tLiQY_NoE/00013.wav,0,48000,id10787,1.0
id10756/wJZmyQlFqOg/00011.wav,96000,144000,id10756,1.0
id10570/EBRN94RlDAk/00001.wav,0,48000,id10570,1.0
id10606/Yo0fRSfBTOQ/00001.wav,48000,96000,id10606,1.0
id10203/V6Ea4g46FBA/00044.wav,0,48000,id10203,1.0
id10259/5qnBIsnMA5s/00008.wav,144000,192000,id10259,1.0
id11197/Kx_-fjT4T9o/00005.wav,96000,144000,id11197,1.0
id10039/e93OOf47Qak/00021.wav,0,48000,id10039,1.0
id10752/kr7TbrPqYec/00002.wav,48000,96000,id10752,1.0
id11247/TkxpRYOSdjg/00008.wav,96000,144000,id11247,1.0
id10938/pM85tGzCmdI/00002.wav,0,48000,id10938,1.0
id10151/JnCocjsAGlo/00012.wav,144000,192000,id10151,1.0
id10539/z-7C6WRL46c/00088.wav,48000,96000,id10539,1.0
id10754/Og467-11tK0/00003.wav,0,48000,id10754,1.0
id10101/doK4sIjaoTA/00015.wav,0,48000,id10101,1.0
id10588/jo8ZCtcWW_U/00004.wav,0,48000,id10588,1.0
id10798/lKH972azgYc/00007.wav,96000,144000,id10798,1.0
id10627/oKmR9wj2Xgo/00003.wav,0,48000,id10627,1.0
id10168/AP5o1B1qPz8/00068.wav,144000,192000,id10168,1.0
id10175/plVA1B7124E/00003.wav,192000,240000,id10175,1.0
id10105/wrHyTrC37FQ/00085.wav,0,48000,id10105,1.0
id10690/QlihY_MiYqo/00008.wav,0,48000,id10690,1.0
id10423/Tu2ZZgg-2Zg/00005.wav,0,48000,id10423,1.0
id10982/D9N-jrKSSEE/00011.wav,96000,144000,id10982,1.0
id10913/xcXoT1frQr0/00014.wav,0,48000,id10913,1.0
id10983/K3VF9KATPqc/00127.wav,96000,144000,id10983,1.0
id10803/q-qvheefvFw/00001.wav,0,48000,id10803,1.0
id10892/y2phlxI4jtU/00004.wav,48000,96000,id10892,1.0
id10430/vkUUuVI7gsE/00008.wav,96000,144000,id10430,1.0
id10012/0AXjxNXiEzo/00006.wav,0,48000,id10012,1.0
id10881/nNkFbM3vEZo/00002.wav,0,48000,id10881,1.0
id10403/TcmgQSo6iGE/00016.wav,0,48000,id10403,1.0
id11150/gjFhr6ECQzk/00007.wav,48000,96000,id11150,1.0
id11081/6wLlVs73vsc/00011.wav,96000,144000,id11081,1.0
id10954/E9ze2O0JuUA/00004.wav,0,48000,id10954,1.0
id10405/aZnX4X6rSg8/00004.wav,0,48000,id10405,1.0
id10196/q3ovS5gis-c/00002.wav,0,48000,id10196,1.0
id11105/zqijirc45vU/00019.wav,48000,96000,id11105,1.0
id10317/Ypha6vVMJDI/00034.wav,48000,96000,id10317,1.0
id10223/YUx3rOCdOBM/00002.wav,48000,96000,id10223,1.0
id10454/iz6T9UHAZLw/00006.wav,0,48000,id10454,1.0
id10587/5ogrwZ800Uo/00016.wav,0,48000,id10587,1.0
id10607/qAySnGhXJZY/00004.wav,48000,96000,id10607,1.0
id10438/l4Wq3XpHOeM/00003.wav,144000,192000,id10438,1.0
id10374/ZjF9RN_E280/00007.wav,192000,240000,id10374,1.0
id10840/BDnN-BJfQAc/00016.wav,0,48000,id10840,1.0
id10554/_9CmhBcNe5Q/00006.wav,0,48000,id10554,1.0
id10415/HZmFvIVjqnY/00014.wav,0,48000,id10415,1.0
id10079/pek5fiJnCMk/00009.wav,0,48000,id10079,1.0
id10021/F5AZOorSy5M/00003.wav,96000,144000,id10021,1.0
id10077/QYXZ4rf9ZZg/00002.wav,0,48000,id10077,1.0
id10403/TcmgQSo6iGE/00022.wav,0,48000,id10403,1.0
id11195/jewwEdT5V0Y/00001.wav,48000,96000,id11195,1.0
id10243/MkaafbxlTrA/00041.wav,0,48000,id10243,1.0
id11194/lIEa2jitUDE/00001.wav,240000,288000,id11194,1.0
id10041/yWcOMdVRUsc/00002.wav,96000,144000,id10041,1.0
id10489/LNtxkQZHgjg/00015.wav,48000,96000,id10489,1.0
id11183/nIZxVTu_1W8/00019.wav,240000,288000,id11183,1.0
id10676/VqMhNM9mWLA/00017.wav,0,48000,id10676,1.0
id10870/KK6k_PziFI8/00013.wav,192000,240000,id10870,1.0
id10892/1mg_LEjRqyA/00003.wav,0,48000,id10892,1.0
id11057/8k97dDh42X0/00018.wav,0,48000,id11057,1.0
id10120/5EuCD6gyU5M/00014.wav,144000,192000,id10120,1.0
id10252/ti9CQnn5aZw/00015.wav,0,48000,id10252,1.0
id11113/8HnneuwH3m4/00005.wav,0,48000,id11113,1.0
id10004/JKMfqmjUwMU/00004.wav,96000,144000,id10004,1.0
id10790/3uNEf8wV728/00073.wav,0,48000,id10790,1.0
id10077/QYXZ4rf9ZZg/00001.wav,48000,96000,id10077,1.0
id10017/CYb_opUpiw4/00001.wav,0,48000,id10017,1.0
id11144/NmDo2uOnzEM/00003.wav,0,48000,id11144,1.0
id10965/zZ2uBOISm5Q/00002.wav,0,48000,id10965,1.0
id10439/xOy8cCOLA7w/00001.wav,48000,96000,id10439,1.0
id10847/N_524p1QzXQ/00015.wav,48000,96000,id10847,1.0
id10359/N6zcp9L4u1Q/00002.wav,48000,96000,id10359,1.0
id11048/P8-Fq-2Atiw/00013.wav,240000,288000,id11048,1.0
id10202/kIVQVlsqfvk/00003.wav,0,48000,id10202,1.0
id11094/mCxQ94Y03GI/00002.wav,48000,96000,id11094,1.0
id10033/oiH_gnSfJPY/00003.wav,96000,144000,id10033,1.0
id10843/wIH_5EEMQYg/00013.wav,48000,96000,id10843,1.0
id11184/MMhcJNyYklY/00005.wav,0,48000,id11184,1.0
id10154/AhIm7byt2lo/00001.wav,0,48000,id10154,1.0
id10018/8WVqEfbZ4Ic/00004.wav,48000,96000,id10018,1.0
id11191/cyV9KCZP634/00010.wav,48000,96000,id11191,1.0
id10885/656OEfLzOGs/00031.wav,0,48000,id10885,1.0
id10991/IXZKoUzkvc0/00013.wav,0,48000,id10991,1.0
id10248/urn44NwzpT4/00004.wav,288000,336000,id10248,1.0
id10935/LQ5bZCXxWIQ/00017.wav,144000,192000,id10935,1.0
id10203/V6Ea4g46FBA/00040.wav,0,48000,id10203,1.0
id11018/YiyVxrfUkjY/00013.wav,0,48000,id11018,1.0
id11027/7J4N-z-ptUk/00010.wav,192000,240000,id11027,1.0
id11110/Z2QLoGc6pjc/00008.wav,0,48000,id11110,1.0
id10248/bC6tUNIR9V0/00060.wav,48000,96000,id10248,1.0
id10178/dzxjJoRMpVw/00061.wav,48000,96000,id10178,1.0
id10004/bIZQaEVuATQ/00008.wav,48000,96000,id10004,1.0
id11107/auLpyjn7MDE/00005.wav,0,48000,id11107,1.0
id10977/DPDPVItsdg8/00001.wav,144000,192000,id10977,1.0
id10379/NlUFPzwtgQQ/00006.wav,240000,288000,id10379,1.0
id10582/wVX7eVx6d88/00009.wav,0,48000,id10582,1.0
id10800/EiPQ4whOiuk/00006.wav,48000,96000,id10800,1.0
id11048/XBxLJGCPjFM/00030.wav,144000,192000,id11048,1.0
id10921/B8oFwcURrps/00026.wav,48000,96000,id10921,1.0
id10635/3euqU5PKafw/00073.wav,192000,240000,id10635,1.0
id10997/Y11yBY4Pxts/00002.wav,48000,96000,id10997,1.0
id10760/ZPSvO7ocHFs/00014.wav,192000,240000,id10760,1.0
id10142/sSat6whCa-Y/00009.wav,0,48000,id10142,1.0
id11135/EGmlkOP6WMs/00006.wav,0,48000,id11135,1.0
id10055/uGUDLUhOmJU/00007.wav,0,48000,id10055,1.0
id10870/MZYGATXMOxU/00025.wav,0,48000,id10870,1.0
id11008/emIgg16KoJc/00029.wav,144000,192000,id11008,1.0
id10833/VY7sPWWdhVs/00007.wav,0,48000,id10833,1.0
id11048/P8-Fq-2Atiw/00010.wav,0,48000,id11048,1.0
id10702/Ngok42MOj_U/00003.wav,0,48000,id10702,1.0
id10316/2haNggQJJMk/00017.wav,0,48000,id10316,1.0
id11138/K3F3PgI0lQ8/00023.wav,0,48000,id11138,1.0
id10583/HywWPDQKSYE/00008.wav,0,48000,id10583,1.0
id10171/N0oCUbArfCk/00013.wav,48000,96000,id10171,1.0
id10115/Iso1iWGXrls/00005.wav,48000,96000,id10115,1.0
id10387/NxlCULRD1bk/00004.wav,48000,96000,id10387,1.0
id10712/pIx3840j3LI/00003.wav,96000,144000,id10712,1.0
id11177/rBltJdKjoTQ/00009.wav,48000,96000,id11177,1.0
id10622/y-AcEqVpdGU/00035.wav,0,48000,id10622,1.0
id11233/HJjQT6xYqcg/00011.wav,144000,192000,id11233,1.0
id10914/SuYsi8qCsNQ/00001.wav,0,48000,id10914,1.0
id10447/wm67TQL8WWw/00012.wav,240000,288000,id10447,1.0
id10104/64OTosuTAWI/00016.wav,144000,192000,id10104,1.0
id10843/dePmiDpodMA/00011.wav,0,48000,id10843,1.0
id10044/boK8HZUbjdQ/00005.wav,48000,96000,id10044,1.0
id10704/2KliiKVOyoQ/00002.wav,384000,432000,id10704,1.0
id10469/xb_Y_aG4Ev4/00001.wav,48000,96000,id10469,1.0
id10805/oHUUn6Ui8Is/00017.wav,0,48000,id10805,1.0
id10744/jI2mcN6F6SA/00003.wav,96000,144000,id10744,1.0
id11109/mJ-W96hMyVE/00003.wav,0,48000,id11109,1.0
id10571/YHY6pXUaalI/00009.wav,48000,96000,id10571,1.0
id10787/is0kbZ3O7bc/00035.wav,192000,240000,id10787,1.0
id10513/zvt_qX1lfNo/00010.wav,0,48000,id10513,1.0
id10864/x9tX8vT6xk8/00001.wav,336000,384000,id10864,1.0
id10176/02C9nSEG_gA/00028.wav,48000,96000,id10176,1.0
id10897/KQFyXtrSLhY/00012.wav,48000,96000,id10897,1.0
id10147/NwRl9TEnukc/00015.wav,0,48000,id10147,1.0
id11171/IpMsfAiRkKQ/00004.wav,48000,96000,id11171,1.0
id11224/NfabgnDCrmM/00002.wav,0,48000,id11224,1.0
id10791/OB8jujAZZag/00024.wav,48000,96000,id10791,1.0
id10434/GTZm1MP22tE/00001.wav,288000,336000,id10434,1.0
id10381/nK1lfRZQWwk/00006.wav,0,48000,id10381,1.0
id10089/sdf5l_qGIK8/00003.wav,48000,96000,id10089,1.0
id10975/5iRmWX5gXxc/00002.wav,0,48000,id10975,1.0
id10062/FBkQ2xjfFpQ/00007.wav,0,48000,id10062,1.0
id10611/7_ZlkxpOTsY/00018.wav,96000,144000,id10611,1.0
id10943/niqOkCJVjxc/00008.wav,48000,96000,id10943,1.0
id11076/CdUdGKQsY-c/00002.wav,480000,528000,id11076,1.0
id10710/pW5RlH31bQ4/00003.wav,0,48000,id10710,1.0
id10863/xLHLwtK44JA/00006.wav,288000,336000,id10863,1.0
id10018/sci80gk6bUc/00006.wav,0,48000,id10018,1.0
id10051/RNvpP3RtZPM/00003.wav,0,48000,id10051,1.0
id10133/K_TLN6aS1cM/00004.wav,0,48000,id10133,1.0
id10328/0u-gr1_x7oY/00001.wav,192000,240000,id10328,1.0
id10109/UF_rNYbuahU/00003.wav,48000,96000,id10109,1.0
id11172/K3ElCQb1ZmI/00019.wav,0,48000,id11172,1.0
id10997/NXL_c9pwixQ/00003.wav,240000,288000,id10997,1.0
id10214/Q2E0FalJFLU/00028.wav,144000,192000,id10214,1.0
id11079/Z2nPjcHlX0E/00005.wav,0,48000,id11079,1.0
id11159/DZuVAGI6Lj4/00009.wav,144000,192000,id11159,1.0
id11161/sMN2FjMoJG0/00001.wav,48000,96000,id11161,1.0
id10448/H4OnuCfJ2w4/00010.wav,48000,96000,id10448,1.0
id10996/HuH_WTNy5sI/00011.wav,48000,96000,id10996,1.0
id11119/65_PmYipnpk/00002.wav,48000,96000,id11119,1.0
id10423/jWWsJmK7z9c/00004.wav,48000,96000,id10423,1.0
id10326/NKOA_Q89wDM/00146.wav,192000,240000,id10326,1.0
id10170/6gP7IlaBVxk/00007.wav,96000,144000,id10170,1.0
id10146/XseYDfLdjmc/00042.wav,96000,144000,id10146,1.0
id10817/G58Cn_eDm4M/00003.wav,96000,144000,id10817,1.0
id10605/sXDArUvxpsY/00008.wav,0,48000,id10605,1.0
id10034/ZLHjGWAWy20/00029.wav,144000,192000,id10034,1.0
id10071/HrIv_-ks-2g/00003.wav,0,48000,id10071,1.0
id10968/QcH8mqH9M_A/00004.wav,48000,96000,id10968,1.0
id11111/nsDeDOTMUCA/00014.wav,0,48000,id11111,1.0
id10364/EuJVvYyAgik/00002.wav,96000,144000,id10364,1.0
id11159/7PKsuBS5LQI/00002.wav,48000,96000,id11159,1.0
id11239/GS5BrDTDwH4/00011.wav,96000,144000,id11239,1.0
id10511/xVDHZB_l6JE/00008.wav,288000,336000,id10511,1.0
id10059/k-IVuc0nZgM/00001.wav,0,48000,id10059,1.0
id10001/J9lHsKG98U8/00019.wav,96000,144000,id10001,1.0
id11106/_hJVoX4UPIc/00006.wav,0,48000,id11106,1.0
id10925/_kPJqB9s8SE/00003.wav,48000,96000,id10925,1.0
id10083/ntgkeQhp-0c/00018.wav,240000,288000,id10083,1.0
id11159/DZuVAGI6Lj4/00008.wav,144000,192000,id11159,1.0
id10387/H1byd5ph-S4/00003.wav,0,48000,id10387,1.0
id10749/FWDoFr_xI4I/00004.wav,0,48000,id10749,1.0
id10933/_WRJ5Pgoc2s/00001.wav,48000,96000,id10933,1.0
id10097/VBVZKMrcmx8/00015.wav,0,48000,id10097,1.0
id10397/Adpb9Dn0PoM/00006.wav,0,48000,id10397,1.0
id11111/G2QZRjUB_VM/00221.wav,48000,96000,id11111,1.0
id10787/5OSFfN7rbTY/00001.wav,48000,96000,id10787,1.0
id10929/rv_Xkz9zepI/00140.wav,0,48000,id10929,1.0
id10419/JVJXcI4Zudk/00110.wav,0,48000,id10419,1.0
id10535/9v7nAzw5lXI/00016.wav,0,48000,id10535,1.0
id10062/M8iVA4NOujU/00003.wav,0,48000,id10062,1.0
id10879/eMPW2YlLPwg/00005.wav,0,48000,id10879,1.0
id10871/QgxaP02XlHU/00005.wav,0,48000,id10871,1.0
id10003/E_6MjfYr0sQ/00004.wav,0,48000,id10003,1.0
id10439/xOy8cCOLA7w/00010.wav,96000,144000,id10439,1.0
id10852/JZIc4U87Mr4/00019.wav,96000,144000,id10852,1.0
id10905/cevM52fwmh8/00002.wav,0,48000,id10905,1.0
id10561/GNDRhMax88Y/00001.wav,0,48000,id10561,1.0
id11157/3IdsvAQv_3c/00010.wav,48000,96000,id11157,1.0
id10401/aZX3GnDpupo/00001.wav,96000,144000,id10401,1.0
id10416/C_yo8ivNO54/00013.wav,48000,96000,id10416,1.0
id10039/e93OOf47Qak/00005.wav,144000,192000,id10039,1.0
id10763/6TFxPDC0U-k/00006.wav,240000,288000,id10763,1.0
id10032/Tl_naQO7rwc/00003.wav,48000,96000,id10032,1.0
id10696/cjPSk9ZfevI/00016.wav,0,48000,id10696,1.0
id10986/KH-yJAsKo1Q/00012.wav,288000,336000,id10986,1.0
id10168/tWreIBz9lA4/00058.wav,48000,96000,id10168,1.0
id10815/E6iiOoSDRwM/00003.wav,144000,192000,id10815,1.0
id10546/Y6aq-gQEIvs/00010.wav,96000,144000,id10546,1.0
id10589/9McVwT6Ew9w/00002.wav,240000,288000,id10589,1.0
id10883/kAh-Yd0Rmdw/00038.wav,48000,96000,id10883,1.0
id11016/a7MRYskOhsk/00001.wav,48000,96000,id11016,1.0
id10644/XgI8WGfJimY/00002.wav,48000,96000,id10644,1.0
id10466/gZ8c2Vwwu9A/00008.wav,0,48000,id10466,1.0
id11097/Z3yCd6-kN7Q/00002.wav,192000,240000,id11097,1.0
id10674/mN5eC-0m9OA/00003.wav,192000,240000,id10674,1.0
id10730/eq1ngThRaQ8/00003.wav,96000,144000,id10730,1.0
id10955/BJ-mjwsDrTs/00015.wav,0,48000,id10955,1.0
id10055/8RK3JhYeDPw/00004.wav,48000,96000,id10055,1.0
id10356/gOafsGWloeU/00004.wav,192000,240000,id10356,1.0
id10935/ETDT0kqfjfA/00108.wav,0,48000,id10935,1.0
id10400/bujquo47jac/00002.wav,0,48000,id10400,1.0
id11180/rJg1e-2gD2c/00012.wav,192000,240000,id11180,1.0
id10997/OtH5rdZ5KQM/00013.wav,48000,96000,id10997,1.0
id11021/knMR3cAUUP4/00007.wav,48000,96000,id11021,1.0
id10086/zt-ZKQPaDUQ/00005.wav,96000,144000,id10086,1.0
id10766/P6Y3EHKASuI/00002.wav,0,48000,id10766,1.0
id11194/czRkyfPoX0Q/00009.wav,48000,96000,id11194,1.0
id11236/R6xT14RYyZw/00001.wav,48000,96000,id11236,1.0
id10031/4nbkpwV-Aa0/00005.wav,0,48000,id10031,1.0
id10005/ZZR6EqjbzwI/00010.wav,48000,96000,id10005,1.0
id11174/a5Y83nD0WDs/00004.wav,96000,144000,id11174,1.0
id10539/z-7C6WRL46c/00035.wav,0,48000,id10539,1.0
id10938/rstp60Rzgy0/00003.wav,0,48000,id10938,1.0
id10036/EAsTZq6lLHI/00012.wav,0,48000,id10036,1.0
id10894/NQ4HOZbjrPo/00004.wav,0,48000,id10894,1.0
id11032/W63gHeAMPIc/00002.wav,192000,240000,id11032,1.0
id11159/HRK38pHaS-4/00012.wav,48000,96000,id11159,1.0
id10553/nbVt_OJTSAw/00009.wav,96000,144000,id10553,1.0
id10522/jT5Za3_HIw4/00005.wav,0,48000,id10522,1.0
id10556/gLqQYVwlQF8/00003.wav,48000,96000,id10556,1.0
id10817/rGWIzHtlB6M/00003.wav,0,48000,id10817,1.0
id10204/Vvyi8Od56aU/00003.wav,0,48000,id10204,1.0
id11056/XjEV4dc4GNU/00017.wav,0,48000,id11056,1.0
id10465/aDUlKvJyPzU/00002.wav,0,48000,id10465,1.0
id10651/2x4qpZFGVIU/00003.wav,0,48000,id10651,1.0
id10087/YS9RP-SBTXY/00002.wav,0,48000,id10087,1.0
id11038/wtC4hhd4ZoI/00001.wav,0,48000,id11038,1.0
id10711/Eb5at2hxMb0/00007.wav,0,48000,id10711,1.0
id11134/w_5IxgNGAKA/00063.wav,48000,96000,id11134,1.0
id10940/YCcWkvMrx1E/00014.wav,0,48000,id10940,1.0
id10996/hArNYGoV9WQ/00017.wav,240000,288000,id10996,1.0
id11234/5PNDuB9nW-0/00002.wav,96000,144000,id11234,1.0
id10729/Ukq_gCgUDWA/00004.wav,48000,96000,id10729,1.0
id10404/U7-8muCNt6g/00005.wav,96000,144000,id10404,1.0
id10891/nbN9XW9ulbY/00004.wav,192000,240000,id10891,1.0
id10889/DxZaPGUIX50/00067.wav,48000,96000,id10889,1.0
id10205/Z5nJP-xiGZ0/00004.wav,96000,144000,id10205,1.0
id10333/XlZo8MrGw4I/00020.wav,288000,336000,id10333,1.0
id11068/dNxQtTGI8o8/00021.wav,0,48000,id11068,1.0
id10726/PoK7A-G4uLY/00001.wav,48000,96000,id10726,1.0
id10554/CCbp-IXRYYs/00006.wav,48000,96000,id10554,1.0
id10338/QJhsiviPd48/00005.wav,48000,96000,id10338,1.0
id10951/79QBzxH-aOw/00007.wav,192000,240000,id10951,1.0
id10023/PpJ-V3Gyr1U/00001.wav,0,48000,id10023,1.0
id10571/yveqomVi3rA/00010.wav,0,48000,id10571,1.0
id10572/oPgdsm4tVDY/00003.wav,0,48000,id10572,1.0
id10607/9CtuDdfEzeA/00005.wav,192000,240000,id10607,1.0
id10318/qnZCaMeoU8o/00010.wav,0,48000,id10318,1.0
id10730/Oxz68lXyRFk/00015.wav,48000,96000,id10730,1.0
id10061/YzySA-Rmdf8/00003.wav,96000,144000,id10061,1.0
id10231/GVa_OpPchPA/00001.wav,0,48000,id10231,1.0
id10688/mLvRpEJ90Vs/00004.wav,240000,288000,id10688,1.0
id11120/8-VZuZ1Vmak/00007.wav,48000,96000,id11120,1.0
id10722/YvRKvdS43t8/00004.wav,240000,288000,id10722,1.0
id10045/FdYLFLTY-5Q/00045.wav,0,48000,id10045,1.0
id10508/mmqDPTGWd8s/00015.wav,96000,144000,id10508,1.0
id10258/9B4niFCNjFU/00004.wav,144000,192000,id10258,1.0
id10765/7sgA7c0tdp4/00011.wav,0,48000,id10765,1.0
id10769/eCA5o-Nnfuo/00013.wav,48000,96000,id10769,1.0
id10777/PjNXMFI7ePg/00022.wav,96000,144000,id10777,1.0
id10726/FNYbj3UR-Dg/00005.wav,0,48000,id10726,1.0
id11028/oiTK8ntPH_0/00002.wav,0,48000,id11028,1.0
id10937/aJtVcFqDtAQ/00003.wav,0,48000,id10937,1.0
id10421/fhrYjJb2JYg/00007.wav,48000,96000,id10421,1.0
id10460/F0bJVIenAmo/00032.wav,0,48000,id10460,1.0
id10799/uU5bGtqn5P4/00001.wav,0,48000,id10799,1.0
id10642/Pz9np_gxN6E/00018.wav,0,48000,id10642,1.0
id10061/SFMhpLiLgWo/00010.wav,0,48000,id10061,1.0
id11197/6Vs-zSfQZl0/00004.wav,0,48000,id11197,1.0
id11154/Qye6htYTvfw/00002.wav,0,48000,id11154,1.0
id10447/kiV_l66ceaE/00025.wav,48000,96000,id10447,1.0
id10597/vcPKIkORzaQ/00001.wav,0,48000,id10597,1.0
id11075/1NDVkgLU0YQ/00004.wav,48000,96000,id11075,1.0
id10087/Sz4RQS-bqzk/00001.wav,0,48000,id10087,1.0
id10817/8GjfVDch1Fw/00003.wav,0,48000,id10817,1.0
id11123/RcJJ9hSZ8YU/00006.wav,240000,288000,id11123,1.0
id10121/yE91nD2j0bQ/00018.wav,0,48000,id10121,1.0
id11088/sSPuoJJOd8Q/00001.wav,0,48000,id11088,1.0
id10006/7W9goO0lNrA/00002.wav,144000,192000,id10006,1.0
id10561/bf4k7UHX7yM/00002.wav,48000,96000,id10561,1.0
id10540/xKD6gzAz08E/00001.wav,0,48000,id10540,1.0
id10068/vqs1ZvoJ4XY/00018.wav,192000,240000,id10068,1.0
id10078/g5j9VN3SMTc/00008.wav,96000,144000,id10078,1.0
id10611/vdu7oaDNkew/00001.wav,0,48000,id10611,1.0
id10053/hhJkS3PqqVw/00005.wav,0,48000,id10053,1.0
id10397/Adpb9Dn0PoM/00029.wav,0,48000,id10397,1.0
id10576/Rfn8RYI4His/00018.wav,96000,144000,id10576,1.0
id10525/0k03pJAoUpU/00003.wav,48000,96000,id10525,1.0
id10360/yVWutBwaJME/00020.wav,0,48000,id10360,1.0
id11222/i6YSVo-OP0M/00009.wav,96000,144000,id11222,1.0
id10864/pxdQOqJTsLs/00002.wav,48000,96000,id10864,1.0
id11206/Cr8NtC7u6xI/00011.wav,0,48000,id11206,1.0
id10779/zL3UsopS7yg/00009.wav,0,48000,id10779,1.0
id11161/nmPM-iyviUU/00001.wav,0,48000,id11161,1.0
id10623/cIM7jB-KGqc/00001.wav,48000,96000,id10623,1.0
id10709/b3JpIFdWUVk/00003.wav,48000,96000,id10709,1.0
id10333/TEjTSvvzLMU/00011.wav,48000,96000,id10333,1.0
id11072/Vy9-9JeqcpM/00013.wav,96000,144000,id11072,1.0
id10437/9uQQoaYIGRs/00014.wav,0,48000,id10437,1.0
id11086/BeWeZfdtKew/00002.wav,0,48000,id11086,1.0
id10711/uzSgWFeQp5E/00013.wav,48000,96000,id10711,1.0
id10096/0ApAnZOmR2I/00003.wav,0,48000,id10096,1.0
id11249/TphcvKUWAko/00003.wav,0,48000,id11249,1.0
id10172/N26rCBM4NZ4/00001.wav,0,48000,id10172,1.0
id10676/RYMBFffcb7A/00002.wav,48000,96000,id10676,1.0
id10486/wi1172et_98/00062.wav,48000,96000,id10486,1.0
id10006/Dv-wtqTn0wE/00001.wav,384000,432000,id10006,1.0
id11247/TkxpRYOSdjg/00005.wav,0,48000,id11247,1.0
id10268/rAHdNd6rQ0I/00009.wav,192000,240000,id10268,1.0
id10062/FBkQ2xjfFpQ/00009.wav,0,48000,id10062,1.0
id10222/kCV1i3qhM38/00022.wav,240000,288000,id10222,1.0
id11105/zqijirc45vU/00025.wav,240000,288000,id11105,1.0
id10505/nkzVdeDZG2E/00001.wav,48000,96000,id10505,1.0
id11008/REGSBWdZ9I0/00006.wav,0,48000,id11008,1.0
id11098/cH_231T9mAI/00020.wav,0,48000,id11098,1.0
id10904/dR0Nd3IiK2c/00002.wav,48000,96000,id10904,1.0
id10531/9DIKFU9gbbs/00005.wav,0,48000,id10531,1.0
id11064/sOKYyffYXxY/00001.wav,48000,96000,id11064,1.0
id10029/XlSmMbHsHvk/00016.wav,0,48000,id10029,1.0
id10827/t9hPtzIqQ0g/00001.wav,0,48000,id10827,1.0
id11165/vnqJmyfby6o/00005.wav,0,48000,id11165,1.0
id10511/HBD_X09Ydhs/00006.wav,0,48000,id10511,1.0
id10084/Wmwlyb2ob9Q/00001.wav,0,48000,id10084,1.0
id11018/YrWX0QAxIwA/00001.wav,0,48000,id11018,1.0
id10744/RtRhhN-t7S8/00002.wav,48000,96000,id10744,1.0
id10744/e0n7Nt6BwRI/00032.wav,192000,240000,id10744,1.0
id10138/v_fDFHMIgMA/00001.wav,0,48000,id10138,1.0
id10719/XTs3NSW63dY/00014.wav,48000,96000,id10719,1.0
id10434/euCFWBbLTAs/00033.wav,144000,192000,id10434,1.0
id10641/LEiE-nlbgfY/00004.wav,0,48000,id10641,1.0
id10219/1slArsYfWVQ/00013.wav,288000,336000,id10219,1.0
id10948/dn1JNgHzyZg/00002.wav,192000,240000,id10948,1.0
id11184/BS4b2DpoaCE/00003.wav,0,48000,id11184,1.0
id10744/_ZGzEt1qH4E/00006.wav,96000,144000,id10744,1.0
id10777/VITHKnnDF6o/00012.wav,48000,96000,id10777,1.0
id10240/RgLaYQa1zbo/00006.wav,96000,144000,id10240,1.0
id10900/92CmdoV27Es/00002.wav,0,48000,id10900,1.0
id10365/qSObOdJjRnA/00054.wav,0,48000,id10365,1.0
id10868/qtNerEKFKgg/00034.wav,48000,96000,id10868,1.0
id10545/LqcCoLoz1p4/00003.wav,0,48000,id10545,1.0
id10986/XaXt-hdv2Js/00002.wav,48000,96000,id10986,1.0
id10996/iC3frQUkwfw/00045.wav,144000,192000,id10996,1.0
id10837/cshhP-eEdm0/00005.wav,0,48000,id10837,1.0
id10566/R0sKZVkC6iA/00012.wav,48000,96000,id10566,1.0
id10051/oK4Fr2izNdU/00001.wav,0,48000,id10051,1.0
id10610/LaHnNW6Pg10/00036.wav,48000,96000,id10610,1.0
id11158/uGu757k_QTY/00002.wav,336000,384000,id11158,1.0
id11206/E50E58jQzQU/00002.wav,0,48000,id11206,1.0
id10352/47enE06uMLU/00007.wav,96000,144000,id10352,1.0
id10122/CZcgHVcX8yg/00001.wav,0,48000,id10122,1.0
